Time (s): 0
4	S: 1. 
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 21
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 22
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 23
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 24
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 25
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 26
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 27
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 28
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 29
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 30
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 31
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 32
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 33
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 34
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 35
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 36
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 37
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 38
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 39
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 40
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 41
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 42
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 43
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 44
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 45
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 46
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 47
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 48
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 49
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 50
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 51
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 52
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 53
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 54
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 55
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 56
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 57
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 58
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 59
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 60
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 61
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 62
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 63
1	P: 2. N: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
42	N: 1. 
Time (s): 64
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 65
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 66
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 67
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 68
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 69
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 70
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 71
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 72
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 73
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 74
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 75
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 76
1	P: 2. N: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
42	N: 1. 
Time (s): 77
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 78
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 79
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 80
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 81
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 82
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 83
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 84
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 85
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 86
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 87
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 88
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 89
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 90
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 91
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 92
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 93
1	P: 2. N: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
42	N: 1. 
Time (s): 94
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 95
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 96
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 97
1	P: 2. N: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
42	N: 1. 
Time (s): 98
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 99
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 100
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 101
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 102
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 103
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 104
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 105
1	P: 2. N: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
42	N: 1. 
Time (s): 106
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 107
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 108
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 109
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 110
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 111
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 112
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 113
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 114
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 115
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 116
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 117
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 118
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 119
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 120
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 121
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 122
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 123
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 124
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 125
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 126
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 127
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 128
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 129
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 130
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 131
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 132
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 133
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 134
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 135
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 136
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 137
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 138
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 139
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 140
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 141
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 142
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 143
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 144
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 145
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 146
1	P: 2. N: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
42	N: 1. 
Time (s): 147
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 148
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 149
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 150
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 151
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 152
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 153
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 154
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 155
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 156
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 157
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 158
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 159
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 160
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 161
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 162
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 163
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 164
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 165
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 166
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 167
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 168
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 169
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 170
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 171
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 172
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 173
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 174
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 175
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 176
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 177
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 178
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 179
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 180
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 181
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 182
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 183
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 184
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 185
1	P: 2. N: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
42	N: 1. 
Time (s): 186
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 187
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 188
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 189
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 190
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 191
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 192
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 193
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 194
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 195
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 196
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 197
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 198
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 199
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 200
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 201
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 202
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 203
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 204
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 205
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 206
1	P: 2. N: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
42	N: 1. 
Time (s): 207
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 208
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 209
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 210
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 211
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 212
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 213
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 214
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 215
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 216
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 217
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 218
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 219
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 220
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 221
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 222
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 223
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 224
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 225
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 226
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 227
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 228
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 229
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 230
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 231
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 232
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 233
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 234
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 235
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 236
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 237
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 238
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 239
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 240
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 241
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 242
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 243
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 244
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 245
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 246
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 247
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 248
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 249
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 250
1	P: 2. S: 2. 
2	S: 1. 
3	nuc: 1. 
44	N: 1. 
Time (s): 251
2	S: 1. 
1	P: 2. N: 2. S: 2. 
3	nuc: 1. 
42	N: 1. 
Time (s): 252
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 253
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 254
2	S: 1. 
1	P: 2. N: 1. S: 2. 
3	nuc: 1. 
43	N: 1. 
Time (s): 255
1	P: 2. S: 2. 
